Id,SalePrice
2735,134431.84363361815
2736,142782.5605721916
2737,120915.62629298483
2738,134676.18724844322
2739,155114.97153755464
2740,135879.62070912996
2741,139801.93427197286
2742,151119.44458187482
2743,158225.33229957413
2744,162758.7615777465
2745,147927.34880229947
2746,136688.2907776697
2747,143533.44392243307
2748,123664.97867686268
2749,129014.23932771977
2750,137036.86575579894
2751,135630.5198650935
2752,183464.26994130784
2753,142707.09660798608
2754,204931.35069026452
2755,134952.6899980685
2756,101388.26160174822
2757,72292.85226658154
2758,94525.35274484749
2759,164010.81758613826
2760,123064.84609444374
2761,138490.62515394855
2762,141409.41504958313
2763,180860.78197786125
2764,143604.7194429312
2765,272789.5292480331
2766,138126.6270060373
2767,84805.97521284391
2768,127299.44634017216
2769,130212.74518611011
2770,134123.43816271122
2771,107013.19896417738
2772,107705.23369672721
2773,177380.17021927147
2774,144866.7254754656
2775,117858.31399973689
2776,146489.8671959571
2777,141432.26804129526
2778,109956.74755643283
2779,122915.93102256517
2780,96540.49632720274
2781,99568.93440635051
2782,97109.90424117756
2783,98720.93207765494
2784,120346.20913233275
2785,140771.26430381206
2786,66451.4749149015
2787,125901.75192584473
2788,74413.35010132553
2789,170139.3058786677
2790,97446.26695358031
2791,109362.96213368436
2792,62560.89913713556
2793,159920.65751226153
2794,88395.40117539847
2795,119502.95081962281
2796,96119.09760219046
2797,193747.2946167125
2798,103695.0394483007
2799,116429.86703790238
2800,67010.70724034448
2801,103106.683103137
2802,130990.42807494795
2803,160728.57199275467
2804,130768.28440263952
2805,104852.77848671071
2806,83034.08853180586
2807,157180.7595870287
2808,145016.03208016203
2809,133838.46887516038
2810,131235.18973290792
2811,157372.53438971104
2812,154959.58973064364
2813,149205.76104527863
2814,150496.09949736902
2815,101990.48827275533
2816,248446.40987843965
2817,159584.7118826798
2818,135568.49583172073
2819,161198.0895680238
2820,138720.18399099231
2821,111485.30273067176
2822,196377.3196421626
2823,347899.39371540514
2824,176527.0148792832
2825,146103.83753316436
2826,133315.6779252744
2827,138846.88219533733
2828,223978.90080264385
2829,219400.1166176847
2830,233139.66261775378
2831,177286.60684426365
2832,257219.9345664765
2833,295746.7627945061
2834,215339.53823326033
2835,216867.91761892074
2836,191218.6610119618
2837,165479.8142410941
2838,153530.59301711337
2839,175704.68367353978
2840,203463.20970431282
2841,204163.24078807683
2842,233739.89722031273
2843,154827.99010705797
2844,172600.84316635443
2845,129568.89539669441
2846,212064.62221741545
2847,205755.7823111134
2848,223064.1968493323
2849,201086.70567979827
2850,286956.6429596885
2851,215010.92959633542
2852,241447.60488246637
2853,237843.59870253925
2854,142685.51106117046
2855,200968.30234327924
2856,198050.69628812748
2857,184659.574937783
2858,201725.8049301281
2859,116291.68954195756
2860,122100.65910811674
2861,131092.34762009047
2862,186682.72409599845
2863,127383.26800803261
2864,235313.302779793
2865,134303.40636213537
2866,144455.8385061245
2867,100857.16934017172
2868,100543.66090613535
2869,107505.29718910845
2870,125482.538221882
2871,84322.07901725508
2872,53697.51311016877
2873,106974.19088386945
2874,139766.5033406854
2875,115361.85998793598
2876,168648.52788027358
2877,149878.53046129324
2878,177376.7090212593
2879,136758.92639096198
2880,105168.10399890988
2881,145226.88340208415
2882,170120.81206570467
2883,187199.0637584826
2884,193847.1938613209
2885,176897.8933548375
2886,232227.1521530934
2887,93800.24210625676
2888,137863.6433041914
2889,57768.35566713289
2890,77269.01434001251
2891,130192.8875139141
2892,53035.05261145272
2893,88143.03536720626
2894,62399.04277943122
2895,303842.64724687696
2896,265904.0995280726
2897,210171.92172762204
2898,147781.7775728853
2899,199000.96030855403
2900,160408.96282309367
2901,220607.59491382135
2902,196904.20594090995
2903,328263.818117188
2904,348638.9343266227
2905,96172.77425965173
2906,198978.6265804395
2907,105492.00935266461
2908,131845.0887105456
2909,149062.3368292236
2910,75075.40242450061
2911,83621.16001392395
2912,154422.08525713196
2913,82771.5725747854
2914,78316.94685710539
2915,87561.61471597769
2916,83326.57473665182
2917,171458.846955999
2918,119899.60700570336
2919,223005.21844226497
